marital_status,age,gender,Race,Income,education_level
Not_Married,37,Female,Other,16800,High_School
Not_Married,24,Male,Other,27000,High_School
Not_Married,33,Female,White,70000,High_School
Married,37,Male,White,45000,High_School
Married,56,Male,White,35200,High_School
Married,93,Female,White,61000,High_School
Not_Married,32,Female,Other,7000,High_School
Married,85,Male,Other,13100,High_School
Married,64,Female,White,198000,Bachelor
Married,64,Female,White,27000,Some_College
Married,73,Male,White,484200,Bachelor
Married,56,Female,White,64500,Bachelor
Married,81,Female,White,17500,High_School
Married,71,Male,White,107000,Bachelor
Married,72,Male,Other,30000,Above_Bachelor
Married,46,Male,White,300000,Bachelor
Married,50,Male,White,25000,High_School
Not_Married,64,Female,Other,88000,Below_High_School
Married,86,Female,White,72500,Bachelor
Married,58,Female,White,22500,Bachelor
Married,46,Female,Black,148000,Above_Bachelor
Married,42,Male,White,50000,Above_Bachelor
Married,45,Female,White,31000,Some_College
Married,83,Female,White,41000,High_School
Not_Married,60,Female,Black,40000,Bachelor
Married,55,Male,White,330000,Above_Bachelor
Married,42,Female,White,0,Bachelor
Not_Married,62,Male,White,34800,Bachelor
Married,77,Male,Black,170400,Above_Bachelor
Not_Married,22,Female,Other,1500,High_School
Married,64,Female,Other,0,Below_High_School
Married,81,Female,White,34800,Below_High_School
Married,79,Female,White,16900,Bachelor
Married,62,Female,White,173000,Above_Bachelor
Not_Married,28,Male,Other,50000,Some_College
Married,53,Female,White,5000,High_School
Married,67,Female,White,62300,High_School
Married,67,Male,White,181100,Bachelor
Married,55,Male,White,55000,Some_College
Married,75,Male,White,51600,High_School
Married,60,Male,Other,100000,Bachelor
Not_Married,69,Female,White,41100,Above_Bachelor
Married,47,Male,White,100000,Bachelor
Not_Married,58,Female,Other,1900,High_School
Married,66,Female,White,45000,Bachelor
Married,47,Female,White,32000,High_School
Married,33,Female,White,103600,Above_Bachelor
Married,64,Female,White,89900,Some_College
Married,74,Female,Black,17000,Below_High_School
Not_Married,38,Male,Black,46100,Below_High_School
Not_Married,59,Male,White,6000,Some_College
Married,50,Male,White,11900,High_School
Married,41,Male,White,20500,Bachelor
Married,80,Female,White,40000,Some_College
Not_Married,71,Female,Other,30200,Bachelor
Married,74,Male,White,63000,High_School
Not_Married,30,Male,White,18000,High_School
Married,90,Male,White,14500,Above_Bachelor
Married,66,Male,White,52300,Some_College
Not_Married,29,Male,Other,18000,Some_College
Married,68,Male,White,-4900,High_School
Married,67,Female,White,38020,Some_College
Not_Married,36,Male,Black,0,High_School
Not_Married,85,Female,White,32500,High_School
Married,38,Male,Other,33800,Below_High_School
Married,69,Female,White,58000,Some_College
Married,41,Female,White,45800,Some_College
Married,58,Female,White,132000,Bachelor
Married,73,Female,Other,54000,Above_Bachelor
Married,42,Female,Other,49000,High_School
Married,63,Male,Asian,29500,High_School
Married,39,Female,White,0,High_School
Married,39,Female,White,0,High_School
Married,48,Female,Black,5400,Some_College
Married,26,Female,Other,30000,High_School
Not_Married,17,Male,Other,0,Below_High_School
Not_Married,49,Female,White,60000,Some_College
Married,63,Male,Asian,50000,Some_College
Not_Married,25,Male,Other,35000,High_School
Not_Married,52,Female,White,13200,High_School
Married,90,Female,White,58500,Bachelor
Married,67,Male,White,51000,High_School
Married,83,Female,Other,150,High_School
Married,33,Male,Other,35000,Some_College
Married,44,Female,White,3600,High_School
Married,50,Female,Other,30300,Some_College
Married,55,Male,Other,175000,Some_College
Not_Married,45,Male,Other,500,Below_High_School
Married,59,Male,White,48000,Below_High_School
Married,42,Female,Other,2300,High_School
Married,39,Female,White,120000,Above_Bachelor
Not_Married,25,Female,White,34700,Some_College
Married,73,Female,White,23000,Bachelor
Married,42,Female,White,10000,High_School
Married,63,Female,Black,80000,Above_Bachelor
Married,55,Female,White,80000,Bachelor
Not_Married,24,Female,White,11000,Some_College
Married,24,Male,White,82000,Some_College
Married,53,Female,White,0,Some_College
Married,54,Female,Other,16000,Below_High_School
Married,46,Male,White,190000,Bachelor
Married,77,Female,White,17560,Some_College
Married,79,Female,Black,18000,Some_College
Married,59,Female,White,55000,High_School
Married,43,Male,White,170000,High_School
Married,65,Male,White,67200,Bachelor
Married,57,Female,Asian,140000,Bachelor
Not_Married,72,Female,Other,22400,Below_High_School
Married,64,Female,Asian,31430,High_School
Not_Married,42,Male,White,0,High_School
Married,40,Male,Other,160000,Above_Bachelor
Married,36,Male,White,600,Some_College
Not_Married,18,Male,Black,0,High_School
Married,68,Female,White,69900,Above_Bachelor
Married,63,Male,Other,10000,Bachelor
Not_Married,50,Female,Other,51000,High_School
Married,30,Male,White,89000,High_School
Married,61,Male,White,7300,Below_High_School
Married,61,Female,White,55000,High_School
Not_Married,64,Male,Black,33000,Some_College
Married,27,Male,Other,30500,High_School
Married,62,Female,White,105000,Some_College
Married,72,Female,White,38400,Bachelor
Married,44,Male,Asian,400000,Above_Bachelor
Married,64,Female,White,71700,Above_Bachelor
Married,62,Male,White,83900,High_School
Married,90,Female,White,0,Above_Bachelor
Married,56,Male,Other,0,Below_High_School
Married,65,Female,White,41400,Some_College
Not_Married,18,Female,Other,34300,High_School
Married,28,Male,White,88000,Bachelor
Not_Married,37,Male,White,80000,Some_College
Married,60,Male,Black,45000,High_School
Married,52,Male,White,38000,Below_High_School
Married,42,Male,White,80000,Below_High_School
Married,60,Female,White,13000,Some_College
Not_Married,18,Female,White,1700,High_School
Married,57,Female,White,57000,High_School
Married,64,Male,Other,5700,Below_High_School
Not_Married,36,Male,White,19560,Above_Bachelor
Married,34,Female,White,75000,Bachelor
Married,37,Female,White,0,Some_College
Married,54,Male,White,70000,High_School
Not_Married,25,Male,White,46000,High_School
Married,69,Female,White,49500,Bachelor
Married,55,Male,White,76000,Some_College
Married,74,Male,White,67100,Bachelor
Not_Married,39,Male,Other,74200,Bachelor
Married,54,Male,White,25500,Bachelor
Married,45,Male,Other,247900,Above_Bachelor
Not_Married,46,Male,Asian,238100,Bachelor
Married,66,Female,Other,16400,High_School
Married,63,Male,White,88000,Bachelor
Not_Married,39,Male,White,39000,Below_High_School
Married,46,Male,Asian,5000,High_School
Married,65,Female,Other,32000,High_School
Married,57,Female,Asian,0,Some_College
Not_Married,19,Male,Asian,5900,Some_College
Not_Married,27,Female,Black,52000,Some_College
Married,90,Female,White,19000,High_School
Married,79,Female,White,12700,High_School
Married,30,Female,White,73000,Bachelor
Not_Married,59,Male,White,20500,High_School
Not_Married,25,Male,White,27000,Bachelor
Not_Married,20,Female,Black,22000,High_School
Not_Married,73,Female,White,19300,Some_College
Married,40,Female,Black,0,High_School
Married,51,Male,White,60004,Some_College
Married,32,Male,White,80000,Bachelor
Not_Married,20,Female,White,22000,Some_College
Married,56,Female,Asian,0,Bachelor
Married,43,Male,White,100000,Above_Bachelor
Married,35,Female,White,15400,High_School
Married,75,Female,White,61800,Above_Bachelor
Not_Married,20,Female,White,400,Some_College
Not_Married,46,Male,White,65000,Bachelor
Married,79,Female,White,126800,Above_Bachelor
Not_Married,42,Male,White,59000,Some_College
Married,82,Female,White,24000,High_School
Married,50,Female,White,34000,High_School
Married,50,Female,Asian,158000,Above_Bachelor
Married,61,Male,White,111200,Some_College
Married,41,Female,White,27300,High_School
Married,87,Female,Other,14400,Below_High_School
Married,34,Male,White,50000,Some_College
Not_Married,43,Male,White,76000,Bachelor
Not_Married,18,Male,Black,5000,Below_High_School
Not_Married,45,Female,Other,0,High_School
Married,36,Female,White,50000,Bachelor
Married,53,Female,White,58000,Bachelor
Married,64,Female,White,39800,Some_College
Married,34,Female,Other,110000,Above_Bachelor
Married,76,Male,White,8000,Some_College
Married,76,Female,White,15000,Some_College
Not_Married,25,Female,Other,77000,High_School
Married,69,Female,Asian,2000,Bachelor
Married,25,Male,White,40000,High_School
Married,74,Male,White,47300,Some_College
Married,53,Female,Other,30000,High_School
Married,64,Female,White,195300,High_School
Married,37,Female,White,70000,Some_College
Not_Married,66,Male,White,0,High_School
Married,66,Female,White,1800,Below_High_School
Married,32,Female,White,64000,Above_Bachelor
Not_Married,74,Female,White,0,High_School
Married,59,Female,White,11000,Below_High_School
Married,55,Female,Other,44000,Below_High_School
Married,76,Female,Asian,12000,Below_High_School
Not_Married,29,Male,Black,30000,High_School
Not_Married,17,Male,Other,0,Below_High_School
Not_Married,31,Female,White,60000,Bachelor
Married,30,Male,Other,28000,Some_College
Married,58,Male,Black,60000,High_School
Married,34,Male,White,20000,High_School
Married,63,Female,White,36300,High_School
Not_Married,43,Female,Other,5000,Bachelor
Married,56,Male,White,31200,High_School
Married,44,Female,White,85000,Above_Bachelor
Not_Married,40,Male,Black,0,High_School
Not_Married,26,Male,White,24000,High_School
Married,41,Female,White,58000,Bachelor
Married,62,Male,White,24900,Some_College
Married,75,Male,White,31600,Some_College
Not_Married,20,Male,White,9900,Some_College
Not_Married,18,Male,White,0,High_School
Not_Married,21,Male,Other,27300,High_School
Not_Married,19,Male,White,4500,Some_College
Not_Married,73,Female,Black,5700,High_School
Married,89,Male,White,96900,Bachelor
Married,74,Female,White,34900,High_School
Not_Married,36,Male,Black,0,High_School
Married,45,Female,White,137000,Some_College
Not_Married,33,Female,Asian,150000,Bachelor
Married,67,Female,Black,25600,Some_College
Not_Married,23,Female,Other,31500,Some_College
Married,59,Male,White,110000,Bachelor
Married,64,Male,White,73000,Bachelor
Married,68,Male,White,35900,Bachelor
Married,84,Male,White,40000,High_School
Married,63,Female,White,57000,High_School
Married,53,Female,White,99000,Some_College
Not_Married,22,Male,White,0,High_School
Married,76,Female,White,14000,High_School
Married,80,Female,White,30000,High_School
Married,67,Male,White,48000,High_School
Married,63,Male,White,12000,High_School
Married,50,Female,Other,20000,Some_College
Married,46,Male,White,105000,Above_Bachelor
Married,24,Female,White,25000,Bachelor
Married,42,Female,White,14240,Some_College
Married,50,Male,Other,0,Some_College
Not_Married,49,Male,Other,18000,Below_High_School
Not_Married,25,Female,White,30000,High_School
Married,50,Male,White,0,Bachelor
Married,71,Female,White,27200,High_School
Not_Married,19,Male,White,1800,High_School
Married,42,Male,Other,111500,Bachelor
Not_Married,44,Male,Other,32100,Some_College
Married,31,Male,Asian,102000,Above_Bachelor
Married,83,Male,White,16210,Bachelor
Married,45,Female,White,180300,Some_College
Married,44,Female,Asian,101000,Bachelor
Not_Married,65,Male,Other,27600,Below_High_School
Married,75,Female,White,23600,High_School
Not_Married,20,Male,White,45000,Some_College
Married,57,Female,White,66000,High_School
Married,77,Male,White,43800,High_School
Not_Married,30,Female,Other,15000,High_School
Married,60,Male,White,156500,Above_Bachelor
Married,43,Male,White,140000,Bachelor
Married,29,Female,Other,0,Some_College
Married,68,Female,White,54000,Bachelor
Not_Married,22,Male,Black,30000,Bachelor
Married,58,Female,Black,35400,High_School
Not_Married,25,Female,Asian,20000,Above_Bachelor
Married,77,Female,White,46000,Above_Bachelor
Married,85,Male,White,16200,Below_High_School
Married,68,Female,White,16600,High_School
Married,60,Male,Asian,142800,Some_College
Married,41,Female,White,0,High_School
Married,69,Male,White,40100,High_School
Married,85,Male,White,19350,Below_High_School
Married,66,Male,White,80000,Below_High_School
Married,70,Female,White,59700,Bachelor
Not_Married,33,Male,White,111000,High_School
Married,49,Male,White,32300,High_School
Married,83,Male,White,0,High_School
Married,49,Male,White,40000,Some_College
Married,42,Female,White,25000,Bachelor
Married,44,Female,White,112000,Above_Bachelor
Married,68,Female,White,14000,Some_College
Not_Married,24,Male,Other,15000,High_School
Not_Married,18,Female,White,1200,High_School
Married,45,Female,Other,0,High_School
Married,42,Female,White,105000,Bachelor
Married,51,Male,White,128000,Above_Bachelor
Not_Married,25,Male,White,30000,High_School
Married,50,Female,White,26000,Bachelor
Married,59,Female,White,24000,Bachelor
Married,28,Female,White,54000,Above_Bachelor
Married,32,Female,White,60000,High_School
Married,32,Female,White,0,Bachelor
Married,86,Female,Asian,4980,Below_High_School
Not_Married,69,Male,White,135000,Above_Bachelor
Married,40,Female,Asian,0,Bachelor
Married,70,Male,Black,6500,Below_High_School
Married,70,Male,White,43000,Bachelor
Married,20,Male,Asian,0,Some_College
Married,80,Female,White,73400,Some_College
Not_Married,52,Male,White,23400,High_School
Married,44,Female,White,0,Bachelor
Married,62,Female,White,15700,High_School
Married,61,Female,White,72600,High_School
Not_Married,31,Male,White,140000,Above_Bachelor
Married,54,Male,White,18000,High_School
Married,54,Male,White,170000,High_School
Not_Married,68,Male,White,36800,Below_High_School
Married,66,Female,Other,0,High_School
Married,49,Female,White,40000,Some_College
Not_Married,24,Male,Other,2600,Below_High_School
Married,83,Female,White,24000,High_School
Married,38,Male,White,54000,Below_High_School
Married,41,Female,White,34000,High_School
Married,26,Female,White,15000,Some_College
Not_Married,27,Male,White,44000,Bachelor
Married,57,Male,White,150000,Bachelor
Married,73,Female,White,75700,Bachelor
Married,57,Female,Other,82000,Some_College
Married,76,Male,White,47200,Above_Bachelor
Married,40,Male,Asian,75000,High_School
Not_Married,50,Male,White,350000,High_School
Married,55,Female,White,122000,Above_Bachelor
Married,94,Female,Other,18000,Some_College
Not_Married,34,Male,Other,35000,Some_College
Married,55,Female,White,35000,Bachelor
Married,44,Male,White,40000,Above_Bachelor
Married,77,Female,Black,12000,High_School
Not_Married,30,Female,Other,130000,Above_Bachelor
Married,58,Female,White,20800,Below_High_School
Married,53,Male,Other,100000,Below_High_School
Married,74,Male,White,23000,High_School
Not_Married,21,Female,White,17000,Some_College
Not_Married,32,Female,Other,17000,Bachelor
Married,39,Male,White,115000,Above_Bachelor
Married,51,Male,White,81600,High_School
Not_Married,23,Male,Black,30400,High_School
Married,59,Female,White,53000,High_School
Married,51,Female,White,30000,Above_Bachelor
Married,74,Male,White,33900,High_School
Married,52,Female,White,0,Some_College
Not_Married,47,Male,Other,84160,Bachelor
Married,33,Female,White,84000,Bachelor
Not_Married,37,Male,White,16200,High_School
Not_Married,28,Male,White,6000,Bachelor
Not_Married,21,Female,White,2000,Some_College
Not_Married,25,Male,White,71500,Bachelor
Married,47,Male,White,78000,High_School
Married,72,Female,White,45500,Bachelor
Married,65,Female,White,42000,High_School
Not_Married,19,Male,White,0,High_School
Married,62,Female,White,320,High_School
Married,67,Male,White,17500,High_School
Not_Married,17,Male,Other,0,Below_High_School
Not_Married,24,Male,White,1600,High_School
Not_Married,17,Female,White,0,Below_High_School
Married,43,Male,White,175000,Bachelor
Not_Married,22,Male,White,13000,Bachelor
Married,59,Female,White,16100,Some_College
Married,69,Male,White,27400,Bachelor
Married,71,Female,White,16000,High_School
Married,59,Male,White,60000,Some_College
Married,76,Female,White,27000,High_School
Married,69,Male,White,31000,High_School
Married,49,Male,Other,40000,Some_College
Married,75,Male,Black,24000,High_School
Married,81,Male,White,20300,Bachelor
Not_Married,33,Female,Other,2400,High_School
Married,65,Female,White,8200,High_School
Married,58,Male,Other,75000,High_School
Married,77,Male,Black,16000,High_School
Married,87,Male,White,73200,Some_College
Married,72,Male,White,47730,High_School
Married,42,Male,White,48000,Bachelor
Married,85,Male,White,320000,Bachelor
Not_Married,48,Male,White,130200,Some_College
Married,40,Male,White,48000,Some_College
Married,44,Male,Other,40000,Below_High_School
Married,39,Male,Asian,37400,Bachelor
Married,75,Female,White,17000,High_School
Not_Married,34,Male,Black,73000,High_School
Married,55,Male,White,36600,High_School
Married,77,Female,Other,12500,Some_College
Not_Married,66,Female,White,19900,High_School
Married,66,Female,White,20400,Some_College
Married,45,Female,Other,60000,Bachelor
Married,40,Female,White,0,Some_College
Not_Married,26,Female,White,52000,Bachelor
Married,72,Female,White,28000,Some_College
Married,42,Female,Other,27410,Some_College
Married,56,Female,White,18500,High_School
Married,68,Male,White,11500,High_School
Married,73,Male,White,25500,Some_College
Married,44,Female,White,32000,Bachelor
Married,78,Male,White,36000,High_School
Married,72,Male,White,60220,High_School
Not_Married,55,Female,Black,60000,Bachelor
Not_Married,68,Male,White,19200,High_School
Married,75,Male,White,177100,Above_Bachelor
Married,40,Female,White,130000,Bachelor
Not_Married,30,Male,White,0,High_School
Married,62,Male,White,80000,Bachelor
Married,59,Male,White,300000,Above_Bachelor
Married,36,Female,White,0,Below_High_School
Married,28,Female,White,62000,Bachelor
Married,38,Male,White,69000,High_School
Married,64,Male,White,43200,High_School
Married,66,Male,White,60000,High_School
Not_Married,18,Male,White,8000,Some_College
Married,57,Female,Black,138000,Above_Bachelor
Married,67,Female,White,56300,Above_Bachelor
Not_Married,24,Female,White,19300,Above_Bachelor
Married,53,Male,White,310000,Above_Bachelor
Not_Married,22,Female,Other,18000,High_School
Married,56,Female,Black,77000,Some_College
Not_Married,27,Female,White,71000,Above_Bachelor
Married,66,Female,White,59900,Above_Bachelor
Not_Married,18,Male,Black,600,High_School
Married,76,Male,White,72100,Above_Bachelor
Married,43,Female,White,10000,High_School
Married,53,Male,White,325000,Bachelor
Not_Married,19,Female,White,5400,High_School
Married,55,Female,Other,14400,Some_College
Not_Married,43,Male,White,58000,Some_College
Married,33,Female,White,130050,Bachelor
Married,78,Male,Black,53100,High_School
Married,52,Female,White,90000,Bachelor
Married,53,Female,White,9000,Bachelor
Married,35,Male,White,0,High_School
Not_Married,34,Male,Other,0,High_School
Not_Married,41,Male,Other,48900,Some_College
Married,79,Female,White,9600,Below_High_School
Not_Married,18,Female,White,0,Below_High_School
Married,63,Male,White,523200,Above_Bachelor
Married,52,Female,White,6000,High_School
Not_Married,28,Male,Black,5500,High_School
Married,57,Male,White,65000,Above_Bachelor
Married,86,Female,White,18000,Below_High_School
Married,59,Female,White,0,High_School
Married,67,Male,White,270500,Above_Bachelor
Married,45,Male,White,161700,Bachelor
Married,76,Male,White,22500,Some_College
Not_Married,25,Female,White,3000,Bachelor
Married,67,Male,Asian,70000,Some_College
Married,71,Male,White,44000,High_School
Not_Married,20,Female,White,8800,Some_College
Not_Married,30,Female,White,35800,High_School
Married,68,Female,White,39000,Above_Bachelor
Married,56,Male,White,1700,High_School
Not_Married,18,Male,White,6700,High_School
Married,35,Male,White,62000,High_School
Married,34,Male,Asian,74000,Bachelor
Not_Married,23,Female,White,60000,Bachelor
Married,55,Male,White,95200,Bachelor
Married,57,Female,White,79400,Above_Bachelor
Married,39,Female,White,14000,High_School
Not_Married,51,Male,White,34000,Above_Bachelor
Married,30,Male,Other,74000,High_School
Married,36,Female,White,80000,Above_Bachelor
Married,75,Female,White,15000,High_School
Not_Married,38,Male,White,6000,Some_College
Married,24,Female,White,1400,Some_College
Married,82,Male,White,90000,Bachelor
Married,44,Female,White,56020,Above_Bachelor
Not_Married,33,Male,White,13200,Bachelor
Married,41,Male,White,8100,Some_College
Married,64,Male,White,19800,Some_College
Not_Married,20,Female,Black,250,Some_College
Not_Married,84,Female,White,53200,High_School
Not_Married,54,Male,White,90000,Some_College
Not_Married,47,Female,White,42000,Bachelor
Married,29,Female,White,55000,Bachelor
Married,19,Male,White,5000,High_School
Married,31,Male,White,45000,Some_College
Not_Married,27,Male,White,15640,High_School
Married,40,Female,Other,51100,Some_College
Not_Married,32,Male,Other,35000,High_School
Married,52,Male,Other,120000,Some_College
Married,75,Female,White,100100,Above_Bachelor
Not_Married,38,Male,White,60000,Some_College
Married,50,Male,White,50130,Some_College
Married,33,Male,White,3800,Some_College
Not_Married,35,Female,Asian,284000,Above_Bachelor
Married,50,Male,Other,30000,Below_High_School
Married,84,Female,White,26440,High_School
Not_Married,48,Female,Other,15300,High_School
Married,43,Male,White,36000,High_School
Married,57,Male,White,45000,High_School
Not_Married,70,Male,White,66580,Above_Bachelor
Married,68,Female,White,20000,Some_College
Not_Married,66,Male,White,12000,High_School
Married,53,Female,White,52000,Above_Bachelor
Married,68,Female,Other,100000,Bachelor
Married,37,Female,Other,2400,Below_High_School
Married,24,Male,White,25000,High_School
Married,79,Female,White,41100,Bachelor
Not_Married,60,Male,White,99600,High_School
Married,61,Female,White,30000,Some_College
Married,58,Female,White,54000,High_School
Not_Married,19,Female,White,24600,High_School
Married,31,Male,White,75000,Bachelor
Married,53,Male,White,15700,High_School
Not_Married,26,Female,White,26000,Bachelor
Married,74,Female,White,27000,Some_College
Married,50,Male,White,13900,High_School
Married,53,Male,Other,40000,High_School
Married,93,Female,White,18490,High_School
Not_Married,39,Female,White,0,Bachelor
Not_Married,27,Male,Black,4600,Bachelor
Married,90,Female,White,45800,Bachelor
Married,82,Female,Black,10800,Below_High_School
Married,63,Male,White,31300,Above_Bachelor
Married,71,Female,White,77600,Some_College
Married,75,Male,White,82300,Some_College
Married,41,Female,White,37000,Bachelor
Married,63,Male,White,12000,High_School
Married,64,Female,Other,11500,High_School
Married,35,Male,Other,180550,Bachelor
Married,62,Female,White,37000,High_School
Married,78,Female,White,36100,Bachelor
Married,35,Female,White,48000,Bachelor
Married,41,Male,White,125400,Bachelor
Married,50,Male,Black,40000,High_School
Married,52,Male,White,6000,Bachelor
Married,66,Female,White,77000,Bachelor
Married,67,Male,White,72200,High_School
Married,61,Female,White,45000,High_School
Not_Married,40,Male,White,45000,High_School
Married,45,Female,Other,50000,High_School
Married,35,Female,White,177000,Bachelor
Married,31,Female,Other,100000,Bachelor
Not_Married,47,Male,Asian,51000,Some_College
Married,44,Female,White,125000,High_School
Married,56,Female,White,1500,Some_College
Married,63,Female,White,39100,High_School
Married,70,Male,White,150000,Bachelor
Married,60,Male,White,67000,Some_College
Married,65,Male,White,31300,Below_High_School
Not_Married,30,Female,White,45000,Some_College
Not_Married,57,Female,White,7000,High_School
Married,75,Female,White,25600,High_School
Married,55,Female,White,51000,High_School
Married,28,Female,White,58000,Above_Bachelor
Married,43,Female,Other,15000,High_School
Not_Married,21,Female,Black,43000,Some_College
Married,46,Male,White,45000,Some_College
Married,55,Male,White,90000,Above_Bachelor
Not_Married,34,Male,Other,90000,Bachelor
Married,26,Female,White,38000,Bachelor
Married,70,Female,Black,19200,High_School
Married,52,Male,Asian,81000,Above_Bachelor
Not_Married,62,Male,Black,4300,High_School
Married,38,Female,Black,50000,Bachelor
Married,20,Female,Other,25800,High_School
Married,41,Male,Asian,65000,Above_Bachelor
Not_Married,67,Male,White,27000,High_School
Married,85,Male,White,39300,High_School
Married,85,Female,Other,33600,Some_College
Married,81,Female,White,27600,High_School
Married,94,Female,White,22200,Some_College
Married,79,Male,White,80410,Some_College
Not_Married,29,Female,White,37000,Above_Bachelor
Not_Married,28,Male,White,67000,High_School
Married,50,Male,Other,190000,High_School
Married,22,Male,White,30000,High_School
Married,79,Male,White,41100,Above_Bachelor
Married,64,Female,White,20600,High_School
Not_Married,17,Male,White,12000,Below_High_School
Married,73,Male,White,8400,Bachelor
Married,92,Female,White,12000,Above_Bachelor
Married,45,Female,Other,0,Some_College
Married,40,Male,White,0,Below_High_School
Married,27,Female,White,70000,Bachelor
Married,61,Female,Other,15000,Some_College
Married,59,Male,White,31000,Some_College
Married,69,Female,White,16000,High_School
Married,83,Female,White,10400,Below_High_School
Married,65,Male,White,175000,Bachelor
Married,35,Female,White,44700,Some_College
Married,84,Male,White,71700,Bachelor
Married,68,Female,Other,0,Below_High_School
Not_Married,23,Female,White,3000,Bachelor
Married,72,Female,White,60000,High_School
Not_Married,29,Male,Other,150000,Bachelor
Not_Married,18,Male,White,800,High_School
Married,92,Female,White,67100,High_School
Married,26,Male,White,84000,Above_Bachelor
Married,80,Female,Black,16800,High_School
Married,72,Female,White,52800,High_School
Married,68,Female,White,15800,High_School
Not_Married,42,Male,White,92000,High_School
Married,44,Female,White,94000,Above_Bachelor
Married,40,Male,White,130000,High_School
Married,67,Female,White,18100,High_School
Not_Married,29,Male,White,75600,Bachelor
Married,63,Male,Black,1500,High_School
Married,61,Male,White,382000,Bachelor
Married,35,Male,White,39400,High_School
Married,47,Female,White,95000,Above_Bachelor
Married,81,Female,White,12000,Bachelor
Not_Married,52,Female,White,100000,High_School
Married,32,Male,Other,41600,High_School
Married,47,Female,White,100000,Above_Bachelor
Not_Married,37,Female,Other,19300,Some_College
Not_Married,31,Male,White,60000,Some_College
Married,76,Female,White,39400,Bachelor
Not_Married,20,Male,Black,0,Some_College
Not_Married,20,Female,White,3100,Some_College
Married,45,Female,White,0,High_School
Married,62,Female,White,43000,Some_College
Married,64,Male,White,27200,High_School
Not_Married,32,Female,White,25000,Above_Bachelor
Married,32,Male,White,90000,Bachelor
Married,43,Female,White,42000,Some_College
Married,27,Male,White,50000,Some_College
Married,48,Female,White,112000,Above_Bachelor
Married,67,Male,White,90000,Some_College
Married,32,Male,White,35000,Some_College
Not_Married,39,Male,Other,25100,Some_College
Married,53,Female,White,18000,High_School
Not_Married,32,Female,White,21400,Some_College
Married,50,Female,White,200000,Bachelor
Married,43,Female,White,31000,Bachelor
Married,57,Female,White,72000,Above_Bachelor
Married,47,Female,Other,30700,Some_College
Married,80,Male,White,56400,High_School
Married,48,Female,Asian,0,High_School
Married,59,Female,White,25820,High_School
Married,42,Male,Asian,38000,Above_Bachelor
Not_Married,21,Female,White,7500,Some_College
Married,59,Female,White,11100,High_School
Married,36,Male,Other,40900,High_School
Married,80,Female,White,19600,High_School
Not_Married,60,Male,Black,1300,Some_College
Married,69,Female,Other,48300,Some_College
Married,41,Female,Other,74000,Bachelor
Married,52,Male,Black,139000,Bachelor
Married,51,Male,White,40400,High_School
Married,58,Male,White,120000,Bachelor
Not_Married,18,Female,Black,0,Some_College
Married,82,Female,White,25040,Below_High_School
Not_Married,24,Female,Asian,48200,Bachelor
Married,71,Female,Other,16900,Below_High_School
Married,53,Male,White,160000,Some_College
Married,55,Female,White,5200,Above_Bachelor
Married,49,Female,White,144000,Above_Bachelor
Married,60,Female,Black,40000,Some_College
Not_Married,31,Male,Asian,25000,Some_College
Married,83,Female,White,368300,Bachelor
Married,57,Female,White,125000,Some_College
Married,56,Female,White,16000,Some_College
Not_Married,21,Female,White,35000,High_School
Married,58,Female,White,0,Bachelor
Married,55,Female,White,0,Bachelor
Married,94,Female,White,1600,High_School
Married,37,Female,White,60000,Above_Bachelor
Married,41,Female,Other,36000,Above_Bachelor
Married,40,Male,White,75000,Above_Bachelor
Married,71,Male,White,55900,Bachelor
Married,60,Male,White,106000,Some_College
Married,73,Female,White,26150,Some_College
Married,41,Male,Other,90000,High_School
Not_Married,25,Male,Asian,100000,Bachelor
Not_Married,26,Male,Other,132000,High_School
Not_Married,28,Male,White,60000,High_School
Married,83,Female,White,0,Bachelor
Married,56,Female,Other,0,High_School
Not_Married,35,Female,White,50000,Some_College
Not_Married,30,Male,White,1300,Some_College
Married,51,Female,Other,55000,Some_College
Married,35,Female,White,55000,Some_College
Married,34,Male,White,84600,Some_College
Not_Married,32,Female,White,50000,Bachelor
Not_Married,44,Female,White,10000,High_School
Not_Married,36,Female,Other,0,Below_High_School
Not_Married,22,Female,Other,15000,High_School
Married,33,Male,White,65000,Bachelor
Married,30,Female,Other,610,Some_College
Not_Married,18,Female,Other,0,Below_High_School
Married,30,Male,White,45000,High_School
Married,53,Female,Other,60000,Some_College
Not_Married,20,Male,Black,15600,High_School
Not_Married,21,Male,White,21400,Some_College
Not_Married,39,Female,White,20000,High_School
Married,83,Female,Asian,0,Below_High_School
Married,39,Male,White,100000,Bachelor
Married,60,Female,Asian,36500,Some_College
Not_Married,23,Male,Other,42000,High_School
Married,42,Male,White,146000,Some_College
Married,57,Male,White,47000,Above_Bachelor
Married,58,Male,White,8400,High_School
Married,48,Female,White,0,High_School
Married,27,Male,White,17000,High_School
Married,64,Female,White,12000,High_School
Married,43,Male,White,38000,Below_High_School
Not_Married,18,Female,White,15500,High_School
Married,68,Male,Other,78000,High_School
Married,46,Male,Black,10000,High_School
Married,73,Male,White,0,Above_Bachelor
Married,53,Female,White,0,Some_College
Not_Married,58,Male,White,84300,High_School
Married,46,Female,White,100,High_School
Married,75,Male,White,38000,Above_Bachelor
Married,58,Male,Asian,76000,Bachelor
Married,62,Female,Black,109000,Some_College
