marital_status,age,gender,Race,Income,education_level
Not_Married,70,Female,Asian,49416,High_School
Married,19,Male,Black,111605,Bachelor
Not_Married,62,Female,Other,143664,Some_College
Married,80,Male,Black,78540,Some_College
Not_Married,66,Female,American Indian,67409,Bachelor
Not_Married,39,Female,American Indian,130939,Some_College
Married,37,Male,American Indian,2786,Some_College
Not_Married,36,Male,Asian,22208,Below_High_School
Not_Married,62,Female,American Indian,48792,Bachelor
Not_Married,88,Female,American Indian,76133,Above_Bachelor
Not_Married,37,Male,Other,94752,Some_College
Not_Married,97,Male,Asian,50277,Bachelor
Not_Married,68,Female,American Indian,35934,High_School
Not_Married,88,Female,White,49950,Above_Bachelor
Not_Married,18,Female,Other,94408,Below_High_School
Married,81,Male,American Indian,28873,Below_High_School
Not_Married,78,Male,Other,67139,Below_High_School
Married,60,Male,American Indian,56502,Above_Bachelor
Married,20,Male,Black,92404,Bachelor
Married,88,Male,Other,139447,Above_Bachelor
Not_Married,79,Male,White,141698,High_School
Married,84,Male,White,120985,High_School
Not_Married,44,Female,Black,141123,Some_College
Married,72,Male,Asian,57577,High_School
Not_Married,51,Female,Black,10406,Bachelor
Not_Married,47,Female,Black,22814,Some_College
Not_Married,28,Male,Other,142322,Below_High_School
Not_Married,25,Male,Other,1266,Above_Bachelor
Married,30,Female,Black,143016,Below_High_School
Married,56,Female,Asian,126622,Above_Bachelor
Not_Married,100,Female,Asian,102501,Bachelor
Married,28,Female,Other,103933,Below_High_School
Not_Married,53,Female,White,79330,Some_College
Not_Married,44,Female,American Indian,94064,Bachelor
Not_Married,59,Male,White,78709,Some_College
Not_Married,84,Male,Other,5628,Below_High_School
Not_Married,80,Female,American Indian,53451,Above_Bachelor
Married,44,Male,Black,123072,High_School
Not_Married,82,Female,Asian,9856,Above_Bachelor
Not_Married,29,Female,American Indian,84738,High_School
Married,100,Female,White,19010,Above_Bachelor
Not_Married,58,Female,Asian,88742,High_School
Not_Married,93,Male,Black,3619,Some_College
Married,62,Female,American Indian,19856,Below_High_School
Married,75,Male,White,47447,Below_High_School
Married,78,Female,American Indian,144987,Bachelor
Not_Married,87,Female,Black,92349,High_School
Married,26,Male,Black,97529,Some_College
Not_Married,49,Female,White,61230,Above_Bachelor
Married,68,Female,Other,49598,Below_High_School
Not_Married,97,Female,Asian,83989,Some_College
Married,50,Female,Black,38152,Above_Bachelor
Married,85,Male,White,75594,High_School
Married,57,Female,White,101597,Bachelor
Married,57,Male,Asian,134160,Above_Bachelor
Not_Married,58,Male,Asian,140495,Above_Bachelor
Married,39,Female,Asian,119416,High_School
Not_Married,39,Female,White,148663,Some_College
Married,85,Female,Black,66206,Some_College
Married,77,Female,Other,145957,Below_High_School
Not_Married,44,Male,Black,104948,High_School
Married,64,Male,Asian,120073,Below_High_School
Not_Married,36,Female,White,9743,Some_College
Not_Married,87,Male,White,40664,High_School
Not_Married,89,Female,White,72528,Below_High_School
Married,71,Female,Asian,41937,High_School
Not_Married,64,Male,White,54860,High_School
Not_Married,37,Female,American Indian,68381,Some_College
Not_Married,95,Male,White,14920,Below_High_School
Married,54,Male,Asian,43659,Above_Bachelor
Married,81,Male,Other,11191,Below_High_School
Married,25,Female,Asian,46811,Above_Bachelor
Married,41,Female,Other,101402,Below_High_School
Not_Married,70,Female,Black,92503,Below_High_School
Married,29,Female,American Indian,132087,High_School
Not_Married,30,Male,Black,80049,High_School
Not_Married,94,Male,Black,50405,Some_College
Married,77,Female,Other,72854,Some_College
Married,32,Male,White,2244,High_School
Not_Married,49,Female,American Indian,109167,Below_High_School
Not_Married,52,Male,Black,8799,High_School
Married,37,Male,Black,48894,Some_College
Not_Married,23,Male,Asian,93037,High_School
Not_Married,84,Male,White,28203,Below_High_School
Not_Married,32,Female,Asian,80843,Below_High_School
Not_Married,39,Female,White,87836,High_School
Not_Married,98,Male,White,97520,Above_Bachelor
Married,72,Female,American Indian,47713,Below_High_School
Not_Married,35,Male,Other,128851,Above_Bachelor
Married,44,Male,Black,121430,Bachelor
Not_Married,95,Female,American Indian,87090,Some_College
Not_Married,74,Female,White,125079,Bachelor
Married,43,Female,American Indian,76940,High_School
Not_Married,54,Male,Other,121574,High_School
Not_Married,51,Male,White,79338,High_School
Married,56,Male,Other,15342,Above_Bachelor
Married,72,Male,Other,81209,High_School
Not_Married,63,Male,Other,56852,Above_Bachelor
Married,79,Female,American Indian,47468,High_School
Married,68,Female,Black,149262,Above_Bachelor
Married,63,Female,White,83200,Above_Bachelor
Married,64,Female,Asian,46448,Above_Bachelor
Married,47,Female,Black,120099,Bachelor
Not_Married,74,Male,White,31317,Some_College
Not_Married,48,Female,Black,11158,Bachelor
Married,26,Male,White,47398,Bachelor
Not_Married,98,Female,American Indian,22091,Below_High_School
Married,40,Female,Asian,20269,High_School
Married,73,Female,Other,75461,Above_Bachelor
Not_Married,81,Female,White,69498,Above_Bachelor
Not_Married,75,Female,Asian,115480,Below_High_School
Married,41,Female,White,42878,High_School
Married,37,Female,Other,21100,Below_High_School
Married,66,Female,American Indian,58148,Below_High_School
Not_Married,68,Male,White,63222,Some_College
Not_Married,68,Female,White,119706,Some_College
Not_Married,65,Female,Other,114229,Bachelor
Married,28,Female,Other,30153,Below_High_School
Not_Married,40,Female,White,148118,Some_College
Not_Married,77,Male,American Indian,109681,High_School
Not_Married,41,Female,Other,77840,High_School
Married,53,Female,American Indian,90224,High_School
Married,81,Female,American Indian,12675,High_School
Married,61,Male,Asian,73899,High_School
Not_Married,18,Female,American Indian,37600,Bachelor
Married,49,Female,Black,60822,Bachelor
Not_Married,100,Female,Black,61114,Above_Bachelor
Married,67,Male,American Indian,105281,Above_Bachelor
Married,100,Male,Other,3145,Bachelor
Not_Married,62,Female,American Indian,10806,Bachelor
Married,57,Male,Asian,54618,Some_College
Married,68,Female,Black,38928,High_School
Not_Married,66,Male,White,123009,Some_College
Not_Married,24,Female,Asian,136312,Below_High_School
Married,30,Female,Asian,56274,High_School
Married,43,Male,Asian,115666,Some_College
Married,85,Male,Other,7889,Bachelor
Not_Married,55,Female,White,147280,Below_High_School
Not_Married,94,Female,American Indian,1010,Some_College
Married,26,Female,American Indian,2132,Below_High_School
Married,62,Male,Black,98501,Below_High_School
Married,26,Male,American Indian,54449,Below_High_School
Married,39,Male,White,123308,Bachelor
Not_Married,78,Male,Other,38184,Above_Bachelor
Not_Married,29,Male,Other,70432,High_School
Not_Married,24,Male,Black,36461,Below_High_School
Married,84,Female,Other,132883,High_School
Not_Married,87,Male,Other,42635,Some_College
Not_Married,78,Male,Asian,74970,High_School
Not_Married,77,Female,White,105915,Below_High_School
Married,40,Male,Other,36602,Below_High_School
Not_Married,55,Female,Black,8535,Bachelor
Not_Married,77,Female,Other,107621,Bachelor
Not_Married,57,Female,Asian,125640,Above_Bachelor
Not_Married,96,Female,American Indian,103082,Below_High_School
Married,35,Male,American Indian,57037,Bachelor
Not_Married,62,Male,Asian,27124,Bachelor
Married,72,Male,American Indian,7515,Bachelor
Not_Married,80,Female,Black,126157,High_School
Not_Married,42,Female,Black,82021,Below_High_School
Married,33,Male,Black,25121,High_School
Not_Married,31,Female,Other,111969,Above_Bachelor
Not_Married,38,Female,American Indian,78294,High_School
Married,35,Female,White,91849,High_School
Married,94,Female,Black,20597,Below_High_School
Not_Married,81,Female,Black,16857,Bachelor
Not_Married,53,Female,Other,108234,High_School
Married,74,Female,Black,60795,High_School
Married,61,Male,Black,126086,Above_Bachelor
Married,94,Male,Asian,33255,Some_College
Married,27,Female,Black,59238,Bachelor
Not_Married,27,Female,Other,53352,Some_College
Married,18,Male,Other,65742,Some_College
Married,31,Female,Asian,111558,Below_High_School
Not_Married,50,Male,Other,79852,Some_College
Married,87,Female,American Indian,107641,Below_High_School
Not_Married,86,Male,Black,114631,Some_College
Married,72,Female,Asian,58545,Some_College
Not_Married,60,Female,White,20109,Above_Bachelor
Married,64,Female,Black,86733,High_School
Married,82,Female,American Indian,64324,High_School
Not_Married,56,Female,Black,11329,High_School
Married,89,Male,American Indian,133143,High_School
Not_Married,32,Female,Black,128742,Below_High_School
Not_Married,88,Female,Asian,43295,Above_Bachelor
Married,45,Female,Black,35628,Above_Bachelor
Married,46,Female,Asian,237,Bachelor
Not_Married,58,Female,Asian,16169,Below_High_School
Married,92,Female,Other,7607,Above_Bachelor
Not_Married,81,Female,Other,9440,Bachelor
Married,42,Male,White,121664,Above_Bachelor
Not_Married,57,Male,White,40581,Below_High_School
Married,35,Female,White,127632,Some_College
Not_Married,46,Male,Asian,95958,Above_Bachelor
Not_Married,21,Male,White,105368,Bachelor
Married,39,Male,Asian,129406,Bachelor
Married,91,Female,Black,99979,High_School
Married,95,Female,Black,136000,Above_Bachelor
Married,34,Male,White,120630,Below_High_School
Not_Married,32,Female,Black,36014,Some_College
Not_Married,18,Male,American Indian,73729,Some_College
Married,99,Male,Asian,36056,High_School
Married,31,Female,White,131707,Some_College
Married,68,Female,White,91698,Above_Bachelor
Not_Married,97,Male,Black,107905,Below_High_School
Not_Married,30,Male,Black,74567,Bachelor
Not_Married,38,Female,Black,64000,Above_Bachelor
Not_Married,59,Male,American Indian,134553,Above_Bachelor
Married,77,Female,Black,148674,Some_College
Not_Married,36,Female,Asian,10921,Below_High_School
Married,60,Male,American Indian,71649,Bachelor
Married,96,Male,Asian,121241,Below_High_School
Married,53,Male,Black,29850,Some_College
Married,86,Male,Black,108444,Above_Bachelor
Married,28,Female,Asian,141359,Below_High_School
Married,32,Female,American Indian,95763,High_School
Married,19,Male,Asian,911,Some_College
Not_Married,30,Male,Asian,91707,High_School
Married,62,Male,White,134990,Above_Bachelor
Married,64,Male,American Indian,145684,Below_High_School
Not_Married,86,Male,American Indian,121891,Some_College
Not_Married,91,Female,Black,81854,High_School
Not_Married,85,Male,Asian,74203,High_School
Not_Married,81,Male,Asian,121486,Below_High_School
Not_Married,48,Female,Black,100024,High_School
Married,94,Male,Asian,142213,Above_Bachelor
Married,76,Female,White,97574,Above_Bachelor
Married,41,Female,White,109524,High_School
Not_Married,36,Female,Asian,56397,Some_College
Married,39,Male,Other,48967,Above_Bachelor
Not_Married,21,Male,Other,68506,Above_Bachelor
Married,95,Female,American Indian,4008,Bachelor
Married,56,Male,American Indian,140152,Bachelor
Married,63,Male,White,139008,Below_High_School
Married,78,Female,Asian,139364,Bachelor
Married,40,Male,Other,37503,Bachelor
Not_Married,64,Female,White,99344,Some_College
Not_Married,28,Female,White,109955,Above_Bachelor
Not_Married,29,Male,Other,52315,Above_Bachelor
Not_Married,81,Female,Black,51683,High_School
Married,48,Female,American Indian,129829,Some_College
Not_Married,49,Male,Other,110201,High_School
Married,31,Male,Asian,11582,High_School
Married,36,Male,Other,108408,Some_College
Married,42,Female,Other,46693,Bachelor
Not_Married,29,Male,Asian,116778,Below_High_School
Married,61,Male,Other,121157,High_School
Not_Married,96,Female,Other,44251,High_School
Married,98,Male,Asian,81852,Below_High_School
Not_Married,49,Female,Black,2523,Some_College
Not_Married,37,Male,American Indian,45191,Some_College
Married,59,Male,Black,87050,Below_High_School
Not_Married,82,Male,Asian,133328,Some_College
Married,84,Female,Other,66837,Some_College
Married,35,Male,Other,92391,Some_College
Not_Married,65,Male,Black,55096,High_School
Not_Married,22,Female,Other,18994,Above_Bachelor
Married,55,Female,American Indian,45319,High_School
Not_Married,98,Male,Other,67443,High_School
Not_Married,68,Female,White,65051,Below_High_School
Not_Married,91,Female,Asian,99143,Bachelor
Married,26,Male,American Indian,131449,Some_College
Not_Married,92,Male,White,116868,Bachelor
Married,89,Male,American Indian,79160,Some_College
Not_Married,83,Female,White,1658,Bachelor
Married,58,Female,White,97116,Below_High_School
Not_Married,27,Male,Other,7587,Below_High_School
Not_Married,97,Male,White,25369,Above_Bachelor
Married,78,Male,Asian,115781,Bachelor
Not_Married,92,Male,American Indian,40683,Above_Bachelor
Married,61,Male,American Indian,60667,Below_High_School
Not_Married,70,Female,Other,44990,Bachelor
Married,44,Male,Asian,34578,Bachelor
Not_Married,56,Female,Black,142810,High_School
Married,26,Female,Asian,140948,Below_High_School
Married,19,Female,Other,73519,High_School
Married,80,Male,White,103618,Above_Bachelor
Married,56,Male,Asian,129434,Above_Bachelor
Married,35,Female,Asian,11506,Below_High_School
Not_Married,56,Male,White,37221,High_School
Married,74,Female,American Indian,115730,Above_Bachelor
Married,45,Female,Other,84458,Above_Bachelor
Not_Married,96,Male,Other,6527,Some_College
Married,25,Male,Black,51072,Bachelor
Married,94,Female,Asian,87886,Above_Bachelor
Not_Married,23,Male,Asian,128939,Above_Bachelor
Not_Married,52,Male,Asian,125077,Below_High_School
Married,96,Male,Black,135240,Some_College
Not_Married,70,Male,Asian,131748,Some_College
Married,61,Male,Other,138346,High_School
Not_Married,66,Female,American Indian,98982,Above_Bachelor
Not_Married,64,Male,White,99974,Bachelor
Married,49,Female,White,3314,Some_College
Not_Married,60,Female,American Indian,149945,Some_College
Married,38,Female,Asian,59159,Below_High_School
Not_Married,82,Male,American Indian,99967,High_School
Married,92,Female,Black,142998,Bachelor
Married,49,Male,White,129091,High_School
Not_Married,29,Female,Other,13435,Bachelor
Married,65,Male,Other,115292,Above_Bachelor
Married,22,Female,American Indian,563,Below_High_School
Married,26,Male,American Indian,68456,Above_Bachelor
Not_Married,68,Male,Other,108526,Bachelor
Married,50,Female,Black,49183,High_School
Married,55,Male,Other,121421,Above_Bachelor
Married,32,Male,Asian,134782,Above_Bachelor
Not_Married,97,Male,Black,28821,Some_College
Married,26,Female,Black,110206,Bachelor
Married,51,Male,Asian,141146,High_School
Not_Married,65,Female,Asian,107504,Below_High_School
Not_Married,82,Male,Black,101669,Bachelor
Married,80,Male,Asian,133749,Above_Bachelor
Not_Married,64,Male,Black,65801,Bachelor
Not_Married,18,Female,Other,85779,High_School
Not_Married,25,Female,American Indian,8193,Bachelor
Married,21,Female,Black,70138,Above_Bachelor
Not_Married,47,Male,Black,29821,High_School
Married,61,Female,Other,19547,High_School
Married,54,Female,Other,4454,Below_High_School
Not_Married,91,Female,White,17088,Above_Bachelor
Married,23,Male,Black,25800,Bachelor
Married,70,Male,Other,74045,Some_College
Married,89,Male,Other,108491,High_School
Married,100,Male,White,33426,Below_High_School
Married,20,Female,Black,115889,Above_Bachelor
Not_Married,79,Female,Black,106635,Some_College
Married,93,Female,Other,138971,Bachelor
Not_Married,36,Female,White,32712,Above_Bachelor
Not_Married,83,Male,White,23855,Above_Bachelor
Married,35,Female,American Indian,60525,Some_College
Not_Married,94,Female,Black,50263,Bachelor
Not_Married,21,Male,American Indian,63330,Some_College
Married,46,Female,Black,24687,Above_Bachelor
Married,89,Female,Asian,120797,High_School
Not_Married,34,Male,Asian,104909,Above_Bachelor
Not_Married,85,Female,Asian,13533,High_School
Not_Married,73,Female,Black,25092,Above_Bachelor
Not_Married,39,Female,Black,68481,Some_College
Not_Married,40,Male,American Indian,144836,Bachelor
Not_Married,71,Female,White,142470,Bachelor
Not_Married,81,Female,White,68594,Above_Bachelor
Married,26,Female,Asian,8095,High_School
Not_Married,42,Female,Black,84846,Above_Bachelor
Married,87,Female,Other,149673,Below_High_School
Not_Married,59,Female,Black,56722,High_School
Not_Married,88,Female,American Indian,148753,Some_College
Married,34,Male,White,36964,Bachelor
Married,39,Female,Asian,32523,High_School
Married,20,Male,Other,148703,Above_Bachelor
Married,27,Female,Asian,14303,High_School
Not_Married,34,Female,Asian,143906,Above_Bachelor
Not_Married,57,Male,Other,115420,Bachelor
Married,69,Male,Other,118120,Some_College
Not_Married,72,Female,White,92963,Bachelor
Not_Married,67,Male,White,82778,Some_College
Not_Married,45,Male,Asian,65430,Some_College
Not_Married,66,Male,American Indian,87766,Below_High_School
Not_Married,67,Female,White,95609,High_School
Married,94,Female,White,71758,Bachelor
Not_Married,27,Male,White,88262,Bachelor
Not_Married,48,Male,American Indian,104714,Below_High_School
Married,38,Male,Asian,39359,High_School
Married,53,Female,Asian,7400,Above_Bachelor
Married,57,Female,Other,101398,Below_High_School
Married,94,Female,Other,149546,High_School
Not_Married,48,Female,White,702,Below_High_School
Married,49,Female,Black,23007,Some_College
Married,42,Female,White,21948,Above_Bachelor
Not_Married,91,Female,Black,97402,High_School
Not_Married,39,Male,White,75808,Some_College
Married,78,Female,Asian,50971,Bachelor
Married,40,Male,White,2231,Bachelor
Not_Married,34,Male,White,23994,Above_Bachelor
Married,95,Male,Asian,28847,Bachelor
Not_Married,77,Male,Black,9833,High_School
Not_Married,19,Male,American Indian,140228,Some_College
Not_Married,76,Male,Black,5791,Below_High_School
Not_Married,94,Female,White,38474,Bachelor
Married,55,Male,Black,119918,Below_High_School
Married,71,Female,White,131782,Some_College
Not_Married,55,Male,American Indian,123856,Above_Bachelor
Not_Married,82,Female,Other,50000,Bachelor
Married,94,Male,Asian,102201,High_School
Married,89,Male,Asian,98154,Above_Bachelor
Not_Married,64,Female,American Indian,119297,Bachelor
Married,99,Female,Other,31849,Bachelor
Not_Married,41,Male,Black,95231,Above_Bachelor
Not_Married,35,Female,Black,39115,Some_College
Married,20,Female,White,3175,Bachelor
Not_Married,53,Male,American Indian,16057,Bachelor
Not_Married,31,Male,Other,118821,Bachelor
Not_Married,36,Female,American Indian,10988,Below_High_School
Married,58,Male,White,138618,Below_High_School
Not_Married,71,Female,Asian,24116,Above_Bachelor
Married,69,Female,Black,78661,Some_College
Not_Married,18,Female,American Indian,66197,High_School
Married,72,Male,American Indian,132760,Some_College
Married,93,Female,Other,42231,Above_Bachelor
Not_Married,43,Male,White,89593,Bachelor
Married,38,Male,Other,126396,Below_High_School
Married,76,Female,Asian,66711,Some_College
Married,49,Female,Asian,124566,Some_College
Not_Married,30,Female,White,93063,High_School
Married,42,Female,Asian,94690,Above_Bachelor
Not_Married,36,Male,Asian,56841,Above_Bachelor
Not_Married,63,Male,Asian,102255,High_School
Not_Married,23,Female,Asian,23986,Above_Bachelor
Married,64,Female,American Indian,88543,Below_High_School
Not_Married,89,Female,White,129047,Bachelor
Not_Married,90,Female,Other,124539,Some_College
Not_Married,91,Female,White,5900,Below_High_School
Not_Married,82,Male,Black,7244,Above_Bachelor
Not_Married,51,Male,White,73558,Bachelor
Married,73,Male,Black,134432,Some_College
Not_Married,69,Male,Black,102989,Below_High_School
Not_Married,33,Male,Black,145067,Below_High_School
Married,41,Male,American Indian,26463,Above_Bachelor
Not_Married,70,Male,American Indian,82894,Bachelor
Married,80,Male,White,115602,Some_College
Married,50,Male,Other,94031,Above_Bachelor
Not_Married,91,Female,Black,143733,Below_High_School
Married,83,Female,American Indian,139637,Above_Bachelor
Not_Married,55,Male,Black,83669,Above_Bachelor
Married,98,Male,Other,143361,Below_High_School
Not_Married,65,Male,American Indian,51633,Bachelor
Married,44,Male,Black,116746,High_School
Not_Married,53,Male,American Indian,144664,Bachelor
Not_Married,45,Male,Black,62273,Bachelor
Married,82,Male,American Indian,94824,Bachelor
Not_Married,61,Female,American Indian,127998,Some_College
Not_Married,34,Male,Other,40925,Above_Bachelor
Married,75,Male,White,28875,Bachelor
Married,42,Male,Asian,105766,Above_Bachelor
Married,46,Female,Black,36448,Some_College
Married,75,Male,Black,122072,Bachelor
Married,88,Female,American Indian,40299,Below_High_School
Married,39,Female,American Indian,21450,Some_College
Not_Married,43,Female,American Indian,120474,Bachelor
Not_Married,27,Female,American Indian,69462,Above_Bachelor
Not_Married,33,Female,Asian,46684,Above_Bachelor
Not_Married,98,Male,Black,57387,Below_High_School
Married,51,Female,Other,18941,Above_Bachelor
Not_Married,61,Male,American Indian,104148,Bachelor
Married,75,Male,Black,81348,Above_Bachelor
Not_Married,84,Female,Black,100494,Bachelor
Not_Married,39,Male,Black,80233,Above_Bachelor
Not_Married,26,Female,Other,121169,Below_High_School
Not_Married,18,Male,White,454,High_School
Not_Married,89,Female,American Indian,133107,High_School
Married,61,Female,White,79954,Below_High_School
Married,53,Female,Asian,136883,Bachelor
Not_Married,25,Male,White,6275,Below_High_School
Not_Married,51,Female,Asian,119868,Some_College
Married,58,Male,Other,135782,Below_High_School
Married,98,Female,Other,44392,Below_High_School
Married,34,Male,Other,74138,Above_Bachelor
Married,22,Female,Other,62830,High_School
Not_Married,99,Female,Asian,132811,Above_Bachelor
Not_Married,89,Male,White,53771,Some_College
Not_Married,90,Female,Asian,10743,Bachelor
Married,30,Female,Other,97438,Some_College
Married,21,Female,White,108900,Some_College
Married,20,Female,American Indian,51016,Bachelor
Married,87,Female,Black,133771,Above_Bachelor
Married,44,Female,Other,26486,Bachelor
Not_Married,69,Female,American Indian,111869,Some_College
Married,85,Female,White,91129,Bachelor
Not_Married,24,Male,Other,90974,Some_College
Married,26,Male,Black,143245,Below_High_School
Married,54,Male,Black,66949,Below_High_School
Not_Married,69,Male,White,73904,Bachelor
Not_Married,85,Female,White,12896,Above_Bachelor
Not_Married,52,Female,White,73503,Above_Bachelor
Not_Married,41,Male,White,92635,Above_Bachelor
Not_Married,41,Male,American Indian,15514,Above_Bachelor
Married,87,Female,Other,144415,High_School
Not_Married,84,Male,Asian,132163,Some_College
Not_Married,40,Male,Asian,95329,Bachelor
Married,82,Male,Asian,108365,Bachelor
Married,83,Male,White,103778,Some_College
Not_Married,31,Female,American Indian,17605,Below_High_School
Not_Married,41,Male,American Indian,9719,High_School
Married,63,Male,White,137586,Above_Bachelor
Not_Married,85,Female,Other,83082,Above_Bachelor
Married,91,Female,Asian,36907,Bachelor
Married,28,Female,White,126070,Above_Bachelor
Married,54,Female,White,59390,Some_College
Married,22,Male,Black,2562,High_School
Married,92,Female,Other,48902,Below_High_School
Not_Married,93,Male,American Indian,14069,High_School
Not_Married,21,Male,White,94413,Bachelor
Not_Married,25,Female,Black,87235,Some_College
Married,37,Female,White,83276,Below_High_School
Not_Married,99,Female,Black,25953,High_School
Married,40,Male,Black,111564,Bachelor
Married,69,Male,Asian,81068,Above_Bachelor
Married,73,Male,American Indian,58461,High_School
Married,20,Female,Black,57013,Above_Bachelor
Married,23,Female,Other,94544,Some_College
Married,41,Female,American Indian,53764,Bachelor
Not_Married,66,Male,Other,106612,High_School
Married,23,Male,White,85951,High_School
Married,70,Male,American Indian,48539,High_School
Married,56,Male,Asian,72999,Below_High_School
Not_Married,47,Female,White,34325,Below_High_School
Married,35,Female,Other,120368,Some_College
Not_Married,54,Female,Black,17473,Below_High_School
Married,34,Female,Black,131735,Below_High_School
Not_Married,50,Female,White,106639,Some_College
Not_Married,40,Male,Other,73350,Below_High_School
Not_Married,100,Male,Black,125360,Above_Bachelor
Married,23,Female,Black,48192,Bachelor
Not_Married,28,Female,Black,45285,Above_Bachelor
Married,37,Male,White,148737,Below_High_School
Married,55,Male,White,59854,High_School
Not_Married,53,Female,White,126235,High_School
Not_Married,94,Male,Asian,147347,Some_College
Married,28,Female,White,72506,Bachelor
Married,96,Male,White,79989,Bachelor
Married,18,Male,White,72010,High_School
Not_Married,34,Male,Black,73943,Above_Bachelor
Not_Married,70,Male,Black,147716,High_School
Not_Married,93,Male,Other,112376,Below_High_School
Married,29,Male,Black,81818,Above_Bachelor
Married,94,Male,Asian,46100,High_School
Not_Married,46,Male,White,2475,Bachelor
Married,79,Male,White,105515,High_School
Married,72,Male,American Indian,52561,Bachelor
Not_Married,93,Female,Other,64332,High_School
Not_Married,33,Male,Other,33389,Some_College
Not_Married,79,Male,American Indian,114813,Below_High_School
Married,95,Female,Black,111305,Some_College
Not_Married,95,Male,Asian,28787,Bachelor
Not_Married,65,Female,Asian,77929,Above_Bachelor
Married,86,Female,White,137315,Some_College
Married,48,Female,White,16490,Above_Bachelor
Married,19,Female,White,149950,Some_College
Not_Married,98,Female,White,143615,Below_High_School
Married,52,Female,Other,29887,Some_College
Married,62,Female,Asian,129958,Bachelor
Not_Married,40,Female,Other,2369,Below_High_School
Not_Married,32,Male,American Indian,52789,High_School
Married,86,Female,Asian,114174,Some_College
Married,26,Male,White,88068,Above_Bachelor
Married,32,Male,Black,99470,High_School
Not_Married,72,Female,American Indian,137085,Some_College
Not_Married,50,Female,Black,73278,High_School
Not_Married,75,Female,White,57198,Bachelor
Not_Married,49,Male,American Indian,97273,Below_High_School
Not_Married,27,Male,Black,114525,Above_Bachelor
Married,57,Male,American Indian,84222,High_School
Not_Married,70,Female,American Indian,123472,Above_Bachelor
Married,84,Female,American Indian,28049,High_School
Married,39,Female,American Indian,132120,High_School
Not_Married,51,Female,Black,71071,High_School
Not_Married,76,Female,Other,74534,Some_College
Not_Married,77,Female,Other,37094,Some_College
Married,99,Female,Other,58547,Below_High_School
Married,100,Female,American Indian,84810,Some_College
Married,21,Female,American Indian,23698,High_School
Not_Married,74,Male,White,128044,Some_College
Not_Married,87,Male,Asian,42393,Bachelor
Married,61,Male,Asian,59985,Below_High_School
Not_Married,58,Female,American Indian,102871,Some_College
Not_Married,82,Female,American Indian,29924,High_School
Not_Married,79,Female,Black,61539,Below_High_School
Married,45,Female,Black,13023,Bachelor
Not_Married,97,Female,American Indian,117784,High_School
Not_Married,84,Female,Other,65173,High_School
Not_Married,69,Male,Black,86522,Below_High_School
Not_Married,36,Female,Asian,135667,Bachelor
Married,71,Male,Black,119605,Below_High_School
Not_Married,95,Male,Black,16919,Some_College
Not_Married,47,Male,White,641,Below_High_School
Married,93,Male,American Indian,130449,Below_High_School
Married,98,Female,Black,21983,Bachelor
Not_Married,91,Female,White,84661,High_School
Not_Married,96,Female,Other,117999,Above_Bachelor
Married,91,Male,American Indian,59412,High_School
Married,77,Male,White,13100,Below_High_School
Not_Married,34,Female,Black,85279,Above_Bachelor
Not_Married,97,Male,White,20519,High_School
Married,50,Female,Asian,98047,Above_Bachelor
Married,28,Female,Asian,30696,Below_High_School
Not_Married,49,Female,Other,87924,Some_College
Not_Married,35,Female,White,138201,Above_Bachelor
Not_Married,90,Female,Asian,140379,High_School
Not_Married,61,Female,White,108318,Bachelor
Not_Married,40,Female,Other,91792,High_School
Not_Married,22,Female,Asian,13852,Below_High_School
Not_Married,80,Female,Black,24368,Below_High_School
Not_Married,51,Female,Asian,89021,Below_High_School
Not_Married,67,Male,Black,106407,Some_College
Not_Married,32,Female,Other,97562,Some_College
Married,74,Male,Asian,84669,High_School
Not_Married,42,Male,Black,68562,Below_High_School
Not_Married,85,Male,American Indian,47566,Some_College
Married,44,Male,White,32863,Below_High_School
Not_Married,48,Female,Black,52892,Below_High_School
Not_Married,35,Female,White,5665,Bachelor
Not_Married,54,Female,Asian,19686,Some_College
Not_Married,89,Male,White,2847,Below_High_School
Not_Married,67,Female,Other,43194,Bachelor
Married,60,Female,Other,134995,Above_Bachelor
Married,81,Male,White,139981,High_School
Not_Married,33,Female,White,29450,Below_High_School
Married,75,Male,Asian,101114,Some_College
Not_Married,37,Female,Black,49640,Above_Bachelor
Not_Married,18,Female,White,122866,Some_College
Married,22,Male,Asian,138012,Below_High_School
Not_Married,77,Female,Other,46197,Some_College
Not_Married,95,Male,White,2814,High_School
Not_Married,91,Female,White,108413,Below_High_School
Married,94,Male,Other,3378,Below_High_School
Married,19,Female,Black,87546,Bachelor
Married,76,Female,Other,94836,Above_Bachelor
Married,51,Male,White,14094,Some_College
Married,28,Male,Other,142595,Bachelor
Married,50,Female,Other,123765,Above_Bachelor
Not_Married,64,Female,White,136792,Below_High_School
Not_Married,74,Female,Other,144420,Bachelor
Married,94,Male,Black,33003,Above_Bachelor
Not_Married,52,Female,Other,17066,Below_High_School
Married,57,Female,White,8460,Some_College
Married,76,Male,Black,23124,Bachelor
Married,69,Female,Asian,128619,Below_High_School
Married,21,Female,White,141664,Above_Bachelor
Not_Married,22,Male,American Indian,27674,Below_High_School
Married,73,Female,White,43819,Some_College
Married,100,Female,Other,122077,Above_Bachelor
Not_Married,23,Male,White,96558,Bachelor
Married,31,Female,American Indian,52553,High_School
Not_Married,92,Female,Black,45000,High_School
